# X1						X2						Label							Prediction
8.008107285014905985e-01 7.461391520781394116e-01 4.222068346098545533e+00 3.862095188793862377e+00
9.006982878845214424e-01 1.568612815594522258e-01 1.872483062230817730e+00 1.618895045568901070e+00
4.180022848610076558e-01 8.291805718561453542e-01 3.839186575230582044e+00 3.777963012675835230e+00
6.092213982420995322e-01 1.276249876217738777e-01 1.284717049664873878e+00 1.185834557533149036e+00
2.281074756654267732e-01 3.409567066460508222e-01 1.918047468624079821e+00 1.623489727492436252e+00
3.147201439032042414e-01 4.317923077519173480e-01 1.979743770901778221e+00 2.080001216529531849e+00
8.580056309301909989e-01 5.457927085428834202e-01 2.930394874740535727e+00 3.124657913682987509e+00
6.167545268256503510e-01 7.351822784637683794e-01 3.575948328213166771e+00 3.618583417352609910e+00
5.189770675161660130e-01 1.489275749511347335e-01 1.386373802671316824e+00 1.172889615624562287e+00
9.500185773562030978e-01 2.545898313698722326e-01 2.022818858517020590e+00 2.062434627553546562e+00
7.530561047404821240e-01 5.990553101108302414e-01 2.999241732222727830e+00 3.223293480673870892e+00
6.461125513691906574e-01 8.065832329573925374e-01 4.115263936188848781e+00 3.935389454880167115e+00
5.413559237557742376e-01 1.324711448673498992e-01 1.003751298615566334e+00 1.131508561679304359e+00
5.889494763921145903e-01 7.181309164276574730e-01 3.310888987169120945e+00 3.520355372885425993e+00
3.235793543298649544e-01 4.153977077870597556e-01 1.753455017922776804e+00 2.024191824349896862e+00
5.993299985710045519e-01 8.646313955462180401e-01 3.862968472600283754e+00 4.116260835911880633e+00
9.633983841721612817e-01 9.992637514956350664e-01 4.603752541857661917e+00 5.048719605895048090e+00
4.481558285079830783e-01 3.229343654238338024e-01 1.656061776426340559e+00 1.790422646962215092e+00
5.677300392744544233e-02 1.647285496592776344e-02 -1.403852067223679834e-01 1.425984093723587365e-01
5.714100476002881290e-02 3.012547986830200752e-01 1.233147227382031641e+00 1.279473902512491490e+00
3.987511697295624824e-01 8.966630556140597896e-02 1.005030174114691643e+00 8.058955145197678194e-01
6.362877003053052372e-01 2.428437059311669977e-01 1.842157627415632826e+00 1.675016062085775248e+00
6.411981764533764006e-01 7.101899154667608016e-01 3.118441989097043177e+00 3.545379371677037206e+00
2.863422613319225318e-01 2.893035000023971293e-01 1.540528226100343012e+00 1.480569605470566819e+00
9.022383266751391462e-01 1.857525934949609825e-01 1.974732621770188823e+00 1.735862929264814669e+00
2.864467076357218867e-01 5.154033711277462571e-01 2.004903612723897055e+00 2.382977144670817893e+00
8.124192672737798881e-01 5.947549200083327436e-01 3.085508935097764027e+00 3.270568513347200668e+00
6.825258119298243109e-01 2.590910596208092498e-01 1.508403356853674104e+00 1.790043976020864624e+00
1.761685288706741348e-01 4.097488261869302040e-01 1.943676472794774623e+00 1.841639816674074837e+00
2.927332773516252429e-01 7.669934599814833831e-01 3.649855698617983535e+00 3.393818673597975177e+00
2.585447699828903323e-01 6.217931791865001223e-01 2.944032385311769584e+00 2.777259196581776557e+00
6.268793474938204602e-01 7.934190108761858262e-01 3.912887653342039584e+00 3.861978202467071242e+00
8.994966894825575654e-01 7.395813134592129634e-01 3.885037108909080938e+00 3.943044912629646515e+00
9.898720653638436451e-01 3.902889850091436630e-01 2.701107556096157492e+00 2.647227195327376492e+00
5.539756368565552647e-01 3.226914527490527540e-01 1.501153330661377350e+00 1.904316804865588297e+00
2.925922613780364001e-01 3.715580540240364105e-01 1.544225909777840133e+00 1.815606059625867630e+00
9.212776822749716432e-01 3.021664582891125939e-02 1.236125722587396281e+00 1.135833930877756970e+00
5.469291380156280358e-01 4.675973534989164015e-02 8.386649143514550708e-01 7.955105422681714167e-01
5.316201830573463738e-02 8.354687270329060889e-01 3.422950338254709290e+00 3.407036264053999730e+00
1.847417889272094937e-01 6.534461163415185014e-01 2.849679922930210552e+00 2.823465763272042128e+00
4.674097104846219874e-02 4.457024882491306128e-01 1.679159062381542888e+00 1.844630785437822773e+00
8.378969825994178056e-01 6.787732919450096825e-01 3.576494828404412019e+00 3.633514799889283609e+00
8.448379086080207712e-01 9.233956455866230151e-01 4.798649987566212971e+00 4.617260547611858001e+00
4.119850115877675689e-01 8.904382340600693890e-01 3.865311068313536325e+00 4.015891732831122773e+00
5.628213941673192444e-01 8.567088047405363449e-01 3.954117895638118885e+00 4.045015483510333354e+00
3.425156051447750816e-01 7.637981087768151989e-01 3.849460025571355359e+00 3.435103925285382331e+00
6.223437836267217138e-01 5.047049622677040048e-01 2.729197637297616108e+00 2.704887165523703452e+00
5.008533866050193240e-01 5.132111101975266321e-01 2.827764249083805748e+00 2.606959152833641991e+00
5.341802707586187360e-01 1.439061630555593663e-02 7.669230319762700976e-01 6.524970386287811674e-01
8.423697030736461144e-01 1.696443259590735275e-01 1.744596563387664334e+00 1.606594640686873188e+00
5.450448433976505802e-01 6.044353815273274533e-01 3.326802347033205542e+00 3.018975024149323172e+00
6.874443023171865619e-01 3.406792195231443943e-01 2.158556787997394366e+00 2.120975753570408351e+00
1.736503396429570634e-01 6.928484949457975883e-01 2.914773208605158761e+00 2.968669020242081569e+00
9.388186443319646024e-01 5.053042965845039314e-01 3.032851522661930144e+00 3.050800853595435846e+00
3.582988796343922200e-01 4.401775057576956529e-01 2.093363588735176251e+00 2.160767060163844455e+00
2.617523048038984390e-01 1.284637779989450390e-02 3.619943513338710894e-01 3.506238317653376790e-01
1.211143219884243116e-01 8.213213907405834124e-01 3.205976887769048655e+00 3.424338401126689302e+00
1.460364792335531181e-01 1.144002207464900334e-02 3.804245303117986809e-01 2.194061911820591737e-01
8.613131746410592759e-01 2.784998196131063253e-01 2.253750953941934032e+00 2.061565460903050262e+00
2.319608284401755149e-01 5.004108973949802364e-01 2.497649003526821065e+00 2.264004414594005699e+00
4.839500535215441879e-01 6.136249008187173448e-01 2.650754932709755707e+00 2.989331364948856873e+00
9.782098674486003897e-01 5.343733088382525143e-01 3.165952544972051363e+00 3.209563965507198358e+00
3.674710417857097733e-01 2.932379892668950383e-01 1.672532692959224354e+00 1.584333262220219973e+00
5.288834725215078025e-01 7.067683355902522058e-01 3.520654116542568879e+00 3.409811392779258377e+00
9.018131755562092122e-01 4.096494333867500837e-01 2.830620033349342979e+00 2.628903998240994522e+00
9.069176840600212675e-01 4.054170863681814119e-01 2.634036953084105459e+00 2.617554777473567462e+00
9.135007405653381429e-01 1.786635800515089523e-01 1.814550540414686219e+00 1.719797824460387314e+00
2.042715088345149477e-01 4.845375896761586754e-01 2.333902023705310746e+00 2.170603239597822309e+00
1.589227899450882386e-01 2.246105838495551232e-01 1.203530973676810056e+00 1.084091131761480087e+00
5.622626181256151767e-02 1.930921866007827559e-01 7.008088377748847853e-01 8.468376849443614018e-01
2.674892798619693535e-01 5.318373615919586017e-01 2.316221428314265030e+00 2.427982485033346904e+00
8.934405214910122739e-01 2.259568390478545741e-01 2.149036954063493265e+00 1.886755854592797821e+00
1.674712148782900867e-01 8.584172204500571945e-01 3.527664196558073062e+00 3.622695022306232637e+00
4.076293002460251724e-01 5.043336143931147486e-01 2.448482099558013658e+00 2.470340482585770214e+00
5.713059669013849096e-01 2.775642223255879726e-01 2.030319846539303530e+00 1.743039525068795781e+00
9.936473979888469366e-01 7.293405496420607426e-01 4.078280534626409271e+00 4.004374377718516342e+00
3.951710932240580787e-01 4.301612310112579163e-02 2.498457492460849361e-01 6.158431229675453977e-01
9.426946955538532125e-01 3.338633969275609514e-01 2.094207372267298695e+00 2.370840930959650539e+00
5.314987367804882012e-01 5.641528725821232104e-02 7.778910401376523120e-01 8.172937043191910167e-01
7.833917555186218351e-01 7.205152491916647639e-01 3.685573514187802324e+00 3.740930512409530895e+00
8.819590467473402695e-01 8.972451473504584607e-01 4.646706277881285096e+00 4.553195696812449178e+00
4.147602163547133847e-01 7.422732608401974019e-01 3.313775877273389181e+00 3.427623854565320816e+00
1.938325867827037641e-01 9.250732767907988707e-01 3.959552018860277744e+00 3.917312891845088796e+00
2.871508802773727886e-01 4.956439277236643903e-01 2.532290955768432994e+00 2.304887713899273827e+00
1.201039217819888094e-03 2.506763168819928778e-01 9.458621456213398559e-01 1.016910139792842838e+00
6.217203420591387308e-01 1.483713232722836395e-01 1.391043318757585023e+00 1.282193869790924312e+00
6.393929464519132466e-02 3.662936832188523617e-02 7.976912478364836523e-02 2.308155238935927500e-01
4.048058630427009419e-01 1.597293448451996278e-01 9.921466110151180295e-01 1.092067432077283184e+00
1.382300754166500001e-01 4.663440991516150103e-01 1.783144416547545408e+00 2.026313115350010463e+00
3.628389492228754065e-01 3.908049109950580968e-01 2.165789640719833820e+00 1.968664491763696400e+00
3.291575817103145063e-01 4.347681330989621173e-01 2.374997307464305596e+00 2.107548121419240417e+00
2.492229849278332354e-01 4.321983273694631755e-01 1.960253105656119654e+00 2.010526734493865764e+00
6.641387750343219487e-02 6.377940567112823089e-01 2.669537929768496465e+00 2.632562631217859828e+00
2.162777722073708775e-01 3.983760719622334578e-01 2.148608422077987079e+00 1.839791819004598095e+00
5.788608287962246912e-01 2.375991282183088638e-01 1.686467135357097913e+00 1.591751809018624897e+00
7.110608465629389974e-01 7.827835769302762259e-01 3.838671675540138661e+00 3.910911448347023978e+00
7.236732485889951771e-02 8.169931288178107209e-01 3.605903144591497078e+00 3.354152566403591162e+00
8.615488843523367857e-01 7.668178319237846097e-01 4.024483620988771548e+00 4.010546415016647437e+00
2.168596241354273646e-01 3.380650027949049230e-01 1.451282959442327769e+00 1.599740704993834584e+00
1.461395243060343851e-01 8.019053030540672644e-01 3.286572334466260958e+00 3.374018787734334168e+00
2.452246784718355999e-01 4.982454343286519816e-01 2.410941157752468200e+00 2.269760151913275514e+00
7.363751805307795495e-01 8.302532021914389437e-01 4.081907974157084062e+00 4.127825725553421421e+00
3.857292583133098418e-02 5.303110205073778838e-01 2.105089117334437265e+00 2.173410970730907721e+00
1.072851431737179562e-01 2.379140910322136149e-01 9.933327907817767199e-01 1.081130501225187723e+00
9.496026790882766688e-01 8.456998931586512391e-01 4.210747954423313288e+00 4.420919339685767113e+00
7.030709392924988643e-01 5.115435226233223664e-01 2.906353925635904112e+00 2.819804116445665088e+00
1.876392909471755743e-01 4.172963444699649971e-01 2.037582973686622001e+00 1.884210705787626061e+00
8.897244398042618574e-01 8.836540696548502716e-01 4.813257981544033726e+00 4.507386989943612754e+00
4.062030919539328933e-01 9.574114357704219813e-01 4.506429756197079861e+00 4.276884858845021675e+00
9.457225443606802617e-01 5.753008733160057675e-01 3.024053577833927697e+00 3.337629322758051131e+00
1.163137224053406582e-01 7.492978298876394883e-01 2.820092231723251519e+00 3.131703925648664288e+00
1.977498854768586778e-01 7.392671107055226454e-02 4.879497749367582293e-01 5.249041238519391861e-01
6.421050996489132690e-01 4.795877697426365049e-01 2.759561433170292677e+00 2.626102461538040167e+00
1.201846865628060090e-01 6.783131920810845372e-01 2.875012679990678777e+00 2.852628134992530207e+00
2.615911753206356938e-02 4.062343770023610912e-01 1.398697438783355285e+00 1.664784993696440951e+00
6.302548539501728886e-01 9.337387506143752791e-01 4.331389496530497318e+00 4.425614570266383829e+00
7.581151599708089162e-01 4.700403373188563050e-01 2.890728179461683034e+00 2.713926326294317182e+00
3.088757017713005260e-01 2.247375142372003420e-01 1.408607092517211612e+00 1.247366094105703427e+00
1.025848881859170447e-02 7.018544721885743298e-01 2.694368620530561476e+00 2.827253169119325449e+00
9.012028429892264825e-01 4.056207472225138444e-01 2.225426843166648183e+00 2.612164272733612513e+00
1.664455553554206046e-01 9.653535364360055215e-02 6.561034636096952921e-01 5.811484650010531050e-01
8.473302060740746100e-01 5.681478139111167946e-01 3.204649305486136246e+00 3.202282391925003857e+00
6.225930009497981921e-02 1.453791848141600118e-01 6.168673014029043555e-01 6.629785983543536876e-01
8.648633562491330196e-01 2.067067770513684177e-01 1.890622408340995042e+00 1.778915380877155838e+00
7.291214405302792745e-02 9.591275857545338290e-01 3.675117729517919152e+00 3.921958297450574449e+00
8.098118355855595807e-01 4.528486289124122877e-02 5.551350177793821228e-01 1.074974376501071971e+00
2.768720866924759827e-01 7.637810955074667563e-01 3.333669352881715398e+00 3.363782382872266385e+00
3.290715473056399221e-01 3.201546558513939100e-01 1.708696172729198715e+00 1.650068043038856569e+00
8.688197709842017114e-01 4.129913321252635106e-01 2.939799777140235548e+00 2.606427336620883661e+00
1.702352928634313090e-01 3.984640905405650857e-01 1.902259512657994867e+00 1.790165639829922162e+00
6.028483446486947450e-01 8.327098375143848763e-02 1.202034353222286356e+00 1.001913824710271239e+00
2.753853964367179996e-01 6.297307732999415375e-01 3.022315158321539297e+00 2.827215548991399707e+00
9.982174586194576538e-01 5.496413484705716668e-01 3.099833298498577694e+00 3.292211467726645857e+00
4.229945487327291254e-02 2.610171771295977106e-01 1.242161858167249333e+00 1.102788125261427998e+00
1.865595432575447576e-01 5.773036228327776964e-01 2.577468223813652592e+00 2.521577892465033166e+00
3.125789894333009800e-01 5.651513413790054674e-01 2.584281640804862779e+00 2.609871439708670415e+00
8.484972447527153738e-01 1.532906952419821334e-01 1.497416915846573549e+00 1.547983617109845778e+00
7.034669220483494856e-01 2.896385590001049337e-05 8.014835234823616261e-01 7.789386491790193379e-01
8.302984394617589636e-01 2.468402872248293134e-01 1.876650590248362782e+00 1.901556762439071679e+00
7.593166741212996618e-01 4.355468529809547462e-02 1.406582193547579962e+00 1.013259118464349351e+00
5.045772793934478750e-01 4.214947261802414191e-01 1.957889431852403606e+00 2.244989779368626426e+00
1.560797536357978466e-01 2.710509087848341769e-01 1.102916585823810358e+00 1.266333992338359193e+00
6.558875944328127483e-01 1.586722880202429131e-02 8.579654302177427416e-01 7.904986050137865483e-01
7.841289867873398878e-01 2.518484823856708132e-01 1.705677761314292606e+00 1.871427650685028032e+00
1.659850637721395072e-01 5.130405779799093180e-01 2.203329001759974926e+00 2.242791247360180762e+00
9.481240937635169175e-01 7.295770954505323980e-01 4.160666341481762842e+00 3.955904470136968776e+00
7.928720045123917037e-01 9.703685081087115583e-01 4.754966056801402274e+00 4.748307516501385273e+00
2.901006034313778903e-01 2.515289135536836751e-01 1.539402850350254370e+00 1.333902539326079273e+00
8.745667873226542488e-01 7.611788282222725632e-01 4.107230354111070625e+00 4.002173366925210196e+00
1.409135010025451828e-01 1.735085676867768045e-01 8.444211819463317559e-01 8.606104740173312617e-01
5.093634284163127690e-01 6.951263200811683696e-01 3.459795000258536923e+00 3.342163438082850213e+00
5.857263397028061869e-01 5.202122474583665834e-01 2.557432654181131859e+00 2.727025009622209506e+00
6.390731619791745199e-02 7.375488873463843520e-01 3.160657436149380661e+00 3.027932310524086734e+00
8.980628359196141108e-01 6.814322349474650764e-01 3.688179267955223217e+00 3.709433655096059379e+00
3.750438437437504380e-01 1.293616270066633156e-02 9.634877030310372570e-01 4.739559734202120067e-01
8.714186149854216135e-01 6.269146727818004639e-01 3.542133098846965922e+00 3.462949712942018365e+00
6.297800604668313262e-01 7.016558607605654085e-01 3.793788745451004640e+00 3.498928668369433836e+00
3.062936635633813909e-01 6.505379668136344051e-01 2.890806174197756651e+00 2.943800375790623480e+00
8.131966269108914513e-02 1.599627388047175636e-02 3.187246148507447696e-01 1.673410264957010396e-01
3.776330870264320572e-01 4.875071911835271443e-02 5.216246828549471193e-01 6.196912428418915875e-01
8.330760733139929153e-01 5.795426036075891352e-01 3.363630654318828128e+00 3.232283106876352452e+00
4.599686677895578057e-01 8.704054712116724435e-01 3.985459855226304082e+00 3.988031726200448102e+00
8.130562406019635757e-01 5.438230571195209473e-01 3.180222796519512674e+00 3.068006722698841671e+00
1.198289891274193497e-01 1.489930055461308189e-02 1.520569803556059696e-01 2.047638184801249817e-01
3.928950123385654969e-01 7.627688254757297726e-01 3.944887335202271750e+00 3.485681387287720145e+00
2.470539880209807748e-01 1.428201517704102974e-01 8.336932263531198206e-01 8.533541957909328568e-01
5.463446135832404904e-01 7.222417453521488007e-01 3.456501866404034118e+00 3.490514384401905978e+00
8.415390274898569833e-01 9.737728308067502558e-01 4.662272235837813028e+00 4.814719388512283871e+00
5.575084426848343488e-01 3.919464568442608821e-01 2.008791153949874175e+00 2.184526688661781346e+00
2.758137313417153846e-01 6.643279531096324408e-01 3.234850110960290959e+00 2.965747060206485486e+00
9.812049323457902039e-01 3.393002919173859766e-01 2.325723153261387122e+00 2.434339344567459484e+00
5.379844748532921495e-01 6.597081783911240560e-02 1.085683550319836765e+00 8.624668831737899444e-01
6.417311898868803821e-01 4.743579430833059218e-01 2.626958928451137432e+00 2.604825986753023237e+00
9.117776110245648935e-01 6.044079489763005686e-01 3.464536821333776828e+00 3.416940607825341925e+00
7.197814055405504785e-02 7.560629585813846143e-01 3.185252592102060021e+00 3.110576788391944181e+00
6.809455195485536461e-01 3.718823880217142497e-01 1.851200740850438065e+00 2.238443688846510682e+00
5.058881844451119658e-01 5.283394220881866277e-01 3.047546831395190559e+00 2.672796623483097100e+00
4.446103452969585312e-02 6.284551655210196541e-01 2.551349410659331074e+00 2.571465013826578883e+00
7.899728834213748385e-02 8.662773102930548808e-01 3.810440643520526027e+00 3.558026968862670891e+00
9.364481400765530816e-01 5.713719265020734683e-01 2.991543965584506193e+00 3.311883091734452389e+00
9.805252850156263023e-01 8.453956829015878416e-01 4.552908916626764224e+00 4.453270693457654694e+00
4.139357014240350185e-01 9.016657549349205159e-01 4.590574345348448659e+00 4.062814674565393247e+00
5.303418656126365205e-01 5.334954253739431218e-01 3.008776552785720870e+00 2.719916206762504896e+00
7.376964798881358032e-02 1.883876312716875612e-01 4.844206686789807037e-01 8.471059764195424391e-01
1.177595533786279791e-01 1.619008562256012418e-01 8.105529270311682133e-01 7.891549462129564541e-01
3.843205069289648002e-01 3.358315517518813964e-01 1.844013140324124223e+00 1.772600384826602982e+00
2.432964253907762275e-01 3.742689196488550030e-01 1.752732586457111941e+00 1.772915446014400542e+00
5.910784764963316062e-01 4.318532827177168354e-02 1.282976865906502839e+00 8.291686953446325559e-01
9.740547506255451404e-01 4.225885707578638240e-01 2.568088958800961663e+00 2.758955663408031889e+00
9.874726403399369801e-02 9.768969044344550934e-01 4.052009338803119753e+00 4.020913195536894413e+00
5.090462861815373552e-01 4.693491937292719740e-01 2.000378341263637338e+00 2.440812999070009148e+00
6.778419435253354441e-01 7.270335024110088362e-01 3.479758897479101609e+00 3.652372355363138645e+00
1.262856222932747796e-01 5.185246621398634792e-01 1.981941137702701194e+00 2.221584221822499483e+00
7.637729315910292138e-01 1.261023825734723935e-01 1.512164066750867564e+00 1.347518373828445304e+00
6.898085293589066858e-01 5.182719991828665940e-02 9.146705044680588648e-01 9.708235890099609078e-01
2.707805668090487172e-01 6.851984207716446118e-01 2.817349669881128449e+00 3.043571279777606886e+00
4.493162606373289902e-01 6.187826538409586519e-01 3.007789535673370374e+00 2.972320630474527547e+00
6.105288722414747848e-02 5.130620749813996628e-01 1.965529302238490983e+00 2.128976980446232847e+00
9.994436646547465442e-01 2.092783580222400408e-01 2.134987365544274596e+00 1.935259781351164499e+00
3.419954775411238046e-01 4.886854199104864183e-01 2.078067661103754293e+00 2.336650288684097632e+00
3.034658712480376996e-01 2.451170922453473899e-01 1.372516236124014188e+00 1.322822468746424285e+00
6.168707881000704552e-01 4.150902066171248128e-01 2.431652666939684515e+00 2.341321849110346243e+00
8.008157893788959703e-01 9.389597142235533989e-01 4.900776600078856404e+00 4.631587491482614283e+00
6.504260392190809315e-01 2.285069767232720261e-01 1.735788987800970462e+00 1.633149292813920628e+00
6.109811058155245611e-02 1.653506416326325779e-01 5.634083399094443889e-01 7.414180334665937400e-01
4.719961847811969813e-01 5.768082176868822852e-01 2.741576767264833236e+00 2.829431960162697823e+00
9.772205647515306293e-01 3.936522844671528354e-01 2.397211762015988512e+00 2.646916332965073337e+00
1.658359551095137663e-01 6.616708081588860146e-01 2.815013337842876329e+00 2.835766352892095554e+00
9.287554569734548515e-01 3.772072370338624969e-01 2.492260946941952771e+00 2.528682161680359197e+00
1.687780591968072175e-01 3.488838054351633966e-01 1.694481308672917574e+00 1.590724389767704805e+00
1.131378464465971900e-01 8.499106942472826054e-01 3.597913289891080169e+00 3.529771233642145845e+00
4.301821710710557189e-01 9.070530157810940963e-01 4.285616340769550447e+00 4.101948505642729614e+00
7.646139185059408483e-02 1.801961060195119702e-01 7.022722786524649985e-01 8.173379402963109053e-01
4.069701278153314838e-02 2.203885147801067923e-01 1.091593139073012697e+00 9.389123951674951396e-01
6.142519130087639168e-01 1.195070977861297790e-01 7.910465190756983400e-01 1.158899028034543699e+00
8.729650636535372099e-01 9.246697119049573921e-01 4.943673758336436741e+00 4.652875951551423306e+00
1.294715984095358152e-01 8.601645722208594025e-01 4.168468155921533302e+00 3.588420959734349047e+00
9.333237333397825797e-02 6.646977271024943068e-01 2.658894037722548731e+00 2.769145847092574275e+00
8.466537270347304078e-01 5.416384006799614959e-01 3.501367250757550398e+00 3.095757286761288807e+00
8.066871050142576660e-01 8.385081876767769282e-01 4.272903131597975523e+00 4.237089834020053125e+00
7.816672051082717010e-01 1.055779874601379120e-01 1.601310470792772556e+00 1.285035487260890230e+00
8.040673995161972121e-01 8.869914435269408148e-01 4.195231356636128339e+00 4.427727813063766504e+00
5.186187115297117289e-01 1.001926774032145806e-01 7.386264483815916382e-01 9.780148356946160026e-01
1.706990207435303830e-01 4.033609457228736206e-01 2.230257240488072945e+00 1.810210823449477813e+00
9.571790855547481769e-01 1.954497291510310930e-01 1.905423492533990792e+00 1.834197369642789344e+00
4.680747888865952611e-01 2.991291778584375116e-01 2.183662666031997102e+00 1.717044863350426276e+00
7.442389852202599965e-01 7.801635648960739688e-01 3.879831571119847666e+00 3.936469457090796542e+00
4.286975200841521838e-01 5.339759889218473887e-01 2.710845314084593838e+00 2.611502752247730097e+00
9.037619968245980129e-02 4.243417607556601023e-01 1.722112768820485140e+00 1.806751225802255112e+00
2.113669603332425373e-01 5.611605262536830674e-01 2.400718652747004800e+00 2.484083369259035834e+00
6.201499528987892695e-01 8.273119274090453557e-01 4.141700575194835032e+00 3.989929763686365760e+00
7.508278983559266706e-01 9.150310775954159093e-01 4.500735975724982296e+00 4.481835720761242925e+00
2.493762747626072640e-01 3.657484928004790525e-01 1.571941161759182748e+00 1.745512531153222024e+00
1.605878797611769437e-01 7.760624596910448147e-01 3.368261632477809631e+00 3.286571212125710240e+00
7.585947462006439324e-01 6.788090558141418596e-01 3.537698031640263530e+00 3.547577833882126441e+00
2.255225922347517953e-01 3.076149047137588521e-01 1.231648815437221156e+00 1.487627183539665054e+00
2.658053991081157363e-01 5.659715385146009137e-01 2.700815551053879382e+00 2.562373562783714753e+00
8.662033027704052479e-02 5.914616062171398347e-01 2.830491702088350436e+00 2.469597619925582688e+00
8.686386033901497550e-01 7.385630318821012619e-01 3.947239909467186614e+00 3.905485939769724357e+00
1.710900140512368051e-01 8.303402710526813779e-01 3.887474049734743087e+00 3.514576736528223222e+00
3.506773935994773606e-01 4.118598762780930622e-01 2.336381462557755473e+00 2.039487375050982099e+00
4.073155558398688925e-02 7.841035604996781094e-01 2.934618341767023075e+00 3.188561067754695610e+00
9.002989086722371637e-01 2.155074444770368469e-01 1.673930146152750265e+00 1.852500104759419619e+00
7.983802660615210156e-01 3.606925976510592102e-01 2.284432001080319630e+00 2.321259859507683210e+00
4.819954048534922375e-01 4.771013767239716818e-01 2.339480259799052941e+00 2.442386800810378400e+00
1.460655423222088078e-01 5.145595468679478035e-01 2.380120595440317288e+00 2.227231064281891104e+00
8.968891141513949394e-01 1.035561775088349457e-01 1.368709407150694890e+00 1.402036257940098229e+00
2.518270402058302437e-01 8.065835640316251220e-01 3.245124377544767569e+00 3.507408218344363782e+00
5.924226848806934953e-01 2.751908633491131351e-01 2.060651882998278506e+00 1.756489616621465633e+00
4.045719585478467772e-01 9.021035227267513168e-01 4.275298510438410915e+00 4.054397667727175580e+00
9.234383475301820576e-01 9.248661443605054044e-01 4.693720832668517140e+00 4.708446763106733712e+00
5.358145919066996665e-01 1.875057369136498009e-01 1.195108584854935652e+00 1.345119564095773379e+00
7.444311154926976926e-01 4.248582258892857899e-01 2.661057928753323143e+00 2.518765059866602041e+00
4.580500063012843404e-01 7.749246546362978938e-01 3.285703878689998358e+00 3.604914887736135221e+00
7.466587885538327196e-01 4.819500232002416062e-02 8.299048547681824317e-01 1.018037504834554019e+00
6.406525159426171845e-01 3.404946792147273138e-01 2.052496970601989101e+00 2.069448531284582060e+00
7.541620654500948984e-01 8.790855060695845768e-01 4.318284393405454225e+00 4.342007257010055632e+00
9.528147913089867194e-01 7.276759005927867507e-01 3.559908567187971773e+00 3.953408974883500626e+00
9.846264766056159745e-01 2.218141653350647058e-01 1.638715930798807952e+00 1.969202766234834590e+00
9.375405259325875207e-02 6.089315602894183055e-01 2.483752776104602766e+00 2.547058161264945220e+00
2.968851020735492341e-01 8.723025814984896043e-01 3.630061145412696533e+00 3.818581233376606487e+00
9.810988379242058244e-01 4.410789477036464179e-01 2.663451967537536547e+00 2.840391099077455017e+00
3.835871003754539599e-01 5.252912825308915235e-01 2.347746039165274468e+00 2.527879076775231049e+00
3.584331159315907733e-01 3.097389043156555388e-01 1.424479123353234122e+00 1.640372935702189450e+00
3.992633150177914425e-01 6.068552704047611712e-01 3.008268671414173312e+00 2.870391509040724376e+00
4.909851029143840195e-01 1.838427109323992337e-01 1.180478299645601803e+00 1.281840791186836137e+00
9.426280931620000247e-01 8.809568055692210686e-01 3.997460494617528060e+00 4.554048037377342872e+00
6.648786811788105489e-01 2.945276665310154751e-01 1.927524746563187508e+00 1.912305119909509354e+00
8.862261030931883887e-01 1.982158702657653704e-01 1.863187574278058811e+00 1.768219299811702783e+00
8.410797382783863352e-02 5.936641793235393205e-01 2.435079323531410544e+00 2.475660331803386072e+00
5.576567224724607863e-01 8.762876865660453873e-01 3.979848098198637274e+00 4.117542640040683821e+00
5.604095590921334136e-01 4.971203864065947275e-01 2.876485267465420215e+00 2.607392141145342901e+00
9.969694940327343824e-01 2.356835382973497817e-01 1.873819385347633926e+00 2.037949009827931590e+00
8.577323114513970559e-01 8.463652482186472259e-01 4.143439893847117972e+00 4.323852627457750231e+00
2.346900232713801104e-01 9.137641009035212258e-01 3.598611416023745679e+00 3.916530751926975640e+00
2.491570301857114478e-01 9.625949298849360014e-01 4.251651437149661206e+00 4.127102790905570195e+00
4.785879595042498158e-01 3.968869437027480185e-01 1.993551741221079920e+00 2.118577323732662610e+00
1.054055284197596976e-01 7.339980943965556115e-01 3.127248559101907244e+00 3.058806999263797621e+00
1.584299641066958531e-01 7.539061909325222022e-01 3.148031289493743667e+00 3.195810105285383784e+00
5.090570936797588208e-01 8.333672321894004531e-01 4.319531949125114956e+00 3.893507347786767436e+00
5.995297387781129972e-01 2.568240136252326611e-01 1.704823427335834474e+00 1.690907687835605966e+00
2.182937167089803454e-01 6.160061158018922400e-01 2.639782331474787913e+00 2.710473777101101600e+00
5.177020655526570758e-01 8.992150337040416552e-01 4.427542175715783124e+00 4.165669217256785295e+00
7.317124819430099736e-01 3.468246119608917599e-01 2.219360295540754979e+00 2.193551597003053910e+00
9.032174683725239239e-01 5.668591059440538649e-01 3.064252618264339922e+00 3.257803146937414240e+00
4.115972888138905716e-01 3.646938121142333511e-01 1.839111333677497351e+00 1.917388629729516847e+00
8.485075213342962996e-03 6.287171823927468761e-01 2.691297764224991784e+00 2.533460048395114850e+00
2.665202137519671055e-01 3.026072430417403591e-02 4.957315434667790566e-01 4.252944564001056027e-01
7.746254204545852673e-01 1.921078872842829632e-01 1.799887853376609392e+00 1.622705766906549885e+00
8.224895348743710422e-01 8.289545201372738870e-02 1.623381237047197168e+00 1.238827704522545980e+00
2.432250308325005772e-01 7.874840150023312280e-01 3.118647910979347238e+00 3.421850698963333048e+00
